Scenario,UserName,ModelName,Studyname,Attribute,Commodity,Process,Period,Region,Vintage,Timeslice,Pv,Commodityset
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WFN","354.929563286032","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WFE","202.816893306304","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WFP","152.112669979728","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WFD","507.042233265759","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WSN","887.323908215081","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WSE","507.042233265759","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WSP","380.281674949319","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2035","QT","2035","WSD","1267.6055831644","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","SFN","405.117673028362","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","SFE","231.495813159064","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","SFD","135.549820180371","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","SSN","1012.79418257091","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","SSE","578.739532897659","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","SSD","403.778456754616","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","WFN","405.117673028362","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","WFE","231.495813159064","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","WFD","562.098071751579","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","WSN","1012.79418257091","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","WSE","578.739532897659","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT01","2035","QT","2035","WSD","1446.84883224415","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSTRBNGLIQ00","2035","QT","2035","ANNUAL","23140.4087938288","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSPOILREF00","2035","QT","2035","ANNUAL","911.130770842582","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSPOILREF00","2035","QT","2035","ANNUAL","28.9846005201976","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSNGREF00","2035","QT","2035","ANNUAL","14858.0483953589","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJETC00","2035","QT","2035","ANNUAL","194.316870684457","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJET00","2035","QT","2035","ANNUAL","174.425339919426","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNGL00","2035","QT","2035","ANNUAL","1515.0345744641","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNG00","2035","QT","2035","ANNUAL","4717.43036552646","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINCRD00","2035","QT","2035","ANNUAL","641.402388080161","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSTRBNGLIQ01","2030","QT","2030","ANNUAL","6992.01708245984","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SFN","363.659303825913","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SFE","207.80531647195","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SFP","155.853987353962","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SFD","519.513291179871","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SSN","909.148259564784","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SSE","519.513291179874","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SSP","389.634968384903","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","SSD","1298.78322794969","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WFN","363.659303825913","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WFE","207.80531647195","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WFP","155.853987353962","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WFD","519.513291179874","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WSN","909.148259564784","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WSE","519.513291179874","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WSP","389.634968384903","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSSMR01","2030","QT","2030","WSD","1298.78322794969","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SFN","5.30007593467734E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SFE","3.02861481981562E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SFP","2.27146111486171E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SFD","7.57153704953901E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SSN","1.32501898366934E-06","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SSE","7.57153704953905E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SSP","5.67865278715425E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","SSD","1.89288426238477E-06","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WFN","5.30007593467734E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WFE","3.02861481981562E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WFP","2.27146111486171E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WFD","7.57153704953905E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WSN","1.32501898366934E-06","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WSE","7.57153704953905E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WSP","5.67865278715425E-07","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","SNKUPSHYGCO2G","UPSSMR01","2030","QT","2030","WSD","1.89288426238477E-06","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSPOILREF01","2030","QT","2030","ANNUAL","3284.71131363803","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSPOILREF01","2030","QT","2030","ANNUAL","104.492185201833","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TWPET01","2030","QT","2030","ANNUAL","18.0043155780055","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TRACCONV01","2030","QT","2030","ANNUAL","1316.03755485439","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","THDSLC01","2030","QT","2030","ANNUAL","580.897822662201","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TCAJWT01","2030","QT","2030","ANNUAL","1211.9891143483","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TCAJ01","2030","QT","2030","ANNUAL","709.425428152121","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TBTDSLC01","2030","QT","2030","ANNUAL","432.210588745997","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAJ01","2030","QT","2030","ANNUAL","1839.99220093655","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","RESCO2N","RCOKLPG01","2030","QT","2030","ANNUAL","91.3827231467921","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2030","QT","2030","SFN","167.123888930771","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2030","QT","2030","SFE","95.4993651032978","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2030","QT","2030","SFP","71.6245238274735","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2030","QT","2030","SFD","238.748412758244","ENV"
